date,year,month,fiscal_year,mineral,flow,hs_code,country,port,state,value_usd_mn,value_inr_cr,quantity_mt,unit_price_usd_mt
2019-06-01,2019,6,FY2019-20,Copper,Import,74031100,Australia,Kolkata,Karnataka,61.355,509.245,7281.36,8426.29
2019-06-01,2019,6,FY2019-20,Copper,Import,74031100,Peru,Visakhapatnam,Karnataka,52.233,433.535,6198.83,8426.29
2019-06-01,2019,6,FY2019-20,Copper,Import,26030090,Japan,Tuticorin,West Bengal,35.493,294.593,4212.2,8426.29
2019-06-01,2019,6,FY2019-20,Copper,Import,74020010,South Korea,Cochin,Gujarat,27.024,224.298,3207.09,8426.29
2019-06-01,2019,6,FY2019-20,Copper,Import,74031200,Philippines,Chennai,Andhra Pradesh,27.817,230.881,3301.22,8426.29
2019-06-01,2019,6,FY2019-20,Copper,Import,26030090,Others,JNPT Mumbai,Maharashtra,56.864,471.969,6748.37,8426.29
2019-07-01,2019,7,FY2019-20,Copper,Import,74031200,Chile,Mundra,Karnataka,130.919,1086.632,14032.89,9329.47
2019-07-01,2019,7,FY2019-20,Copper,Import,74031200,Indonesia,Visakhapatnam,Rajasthan,86.645,719.152,9287.22,9329.47
2019-07-01,2019,7,FY2019-20,Copper,Import,74020010,Australia,Chennai,Maharashtra,56.205,466.502,6024.46,9329.47
2019-07-01,2019,7,FY2019-20,Copper,Import,26030090,Peru,JNPT Mumbai,West Bengal,55.91,464.051,5992.81,9329.47
2019-07-01,2019,7,FY2019-20,Copper,Import,74010010,Japan,Tuticorin,Maharashtra,38.182,316.913,4092.65,9329.47
2019-07-01,2019,7,FY2019-20,Copper,Import,74020010,South Korea,JNPT Mumbai,West Bengal,36.982,306.953,3964.03,9329.47
2019-07-01,2019,7,FY2019-20,Copper,Import,26030090,Philippines,Kandla,Karnataka,25.164,208.862,2697.27,9329.47
2019-07-01,2019,7,FY2019-20,Copper,Import,26030010,Others,JNPT Mumbai,Odisha,63.055,523.36,6758.73,9329.47
2019-08-01,2019,8,FY2019-20,Copper,Import,74031100,Chile,Tuticorin,Odisha,139.149,1154.94,14075.06,9886.24
2019-08-01,2019,8,FY2019-20,Copper,Import,26030010,Indonesia,Visakhapatnam,Maharashtra,91.944,763.134,9300.18,9886.24
2019-08-01,2019,8,FY2019-20,Copper,Import,26030010,Australia,Visakhapatnam,Gujarat,57.628,478.312,5829.1,9886.24
2019-08-01,2019,8,FY2019-20,Copper,Import,74020010,Peru,Kolkata,Maharashtra,50.045,415.372,5062.06,9886.24
2019-08-01,2019,8,FY2019-20,Copper,Import,74010010,Japan,Chennai,Odisha,46.736,387.912,4727.42,9886.24
2019-08-01,2019,8,FY2019-20,Copper,Import,26030090,South Korea,Mundra,Maharashtra,30.154,250.282,3050.14,9886.24
2019-08-01,2019,8,FY2019-20,Copper,Import,74031100,Philippines,Kolkata,Tamil Nadu,27.026,224.315,2733.69,9886.24
2019-08-01,2019,8,FY2019-20,Copper,Import,26030010,Others,Cochin,Karnataka,61.101,507.135,6180.37,9886.24
2019-09-01,2019,9,FY2019-20,Copper,Import,26030010,Chile,JNPT Mumbai,Andhra Pradesh,148.908,1235.934,16782.97,8872.55
2019-09-01,2019,9,FY2019-20,Copper,Import,74010010,Indonesia,Chennai,Karnataka,100.485,834.023,11325.35,8872.55
2019-09-01,2019,9,FY2019-20,Copper,Import,26030010,Australia,Cochin,Maharashtra,59.771,496.095,6736.57,8872.55
2019-09-01,2019,9,FY2019-20,Copper,Import,26030010,Peru,Kolkata,West Bengal,62.047,514.986,6993.09,8872.55
2019-09-01,2019,9,FY2019-20,Copper,Import,74020010,Japan,Visakhapatnam,Rajasthan,48.323,401.084,5446.39,8872.55
2019-09-01,2019,9,FY2019-20,Copper,Import,26030010,South Korea,Tuticorin,Andhra Pradesh,32.726,271.624,3688.43,8872.55
2019-09-01,2019,9,FY2019-20,Copper,Import,74031100,Philippines,Mundra,Rajasthan,26.414,219.236,2977.05,8872.55
2019-09-01,2019,9,FY2019-20,Copper,Import,74010010,Others,Visakhapatnam,Maharashtra,79.321,658.364,8940.04,8872.55
2019-10-01,2019,10,FY2019-20,Copper,Import,74010010,Chile,Tuticorin,Rajasthan,130.271,1081.251,12929.21,10075.72
2019-10-01,2019,10,FY2019-20,Copper,Import,26030010,Indonesia,Kandla,Tamil Nadu,99.822,828.519,9907.14,10075.72
2019-10-01,2019,10,FY2019-20,Copper,Import,26030090,Australia,Kandla,Karnataka,63.938,530.683,6345.72,10075.72
2019-10-01,2019,10,FY2019-20,Copper,Import,74010010,Peru,Kandla,Tamil Nadu,53.732,445.976,5332.83,10075.72
2019-10-01,2019,10,FY2019-20,Copper,Import,26030010,Japan,Tuticorin,Andhra Pradesh,38.76,321.705,3846.84,10075.72
2019-10-01,2019,10,FY2019-20,Copper,Import,74031100,South Korea,Tuticorin,Gujarat,28.294,234.841,2808.15,10075.72
2019-10-01,2019,10,FY2019-20,Copper,Import,74010010,Philippines,Chennai,Karnataka,25.161,208.837,2497.2,10075.72
2019-10-01,2019,10,FY2019-20,Copper,Import,74020010,Others,Kolkata,Rajasthan,76.589,635.686,7601.3,10075.72
2019-11-01,2019,11,FY2019-20,Copper,Import,74031300,Chile,Tuticorin,Maharashtra,198.389,1646.628,17775.05,11161.09
2019-11-01,2019,11,FY2019-20,Copper,Import,74031100,Indonesia,Tuticorin,Odisha,121.634,1009.561,10898.03,11161.09
2019-11-01,2019,11,FY2019-20,Copper,Import,74031300,Australia,Tuticorin,West Bengal,83.968,696.933,7523.27,11161.09
2019-11-01,2019,11,FY2019-20,Copper,Import,74031300,Peru,Mundra,Tamil Nadu,63.333,525.666,5674.47,11161.09
2019-11-01,2019,11,FY2019-20,Copper,Import,74020010,Japan,Tuticorin,Gujarat,55.673,462.084,4988.12,11161.09
2019-11-01,2019,11,FY2019-20,Copper,Import,74010010,South Korea,Tuticorin,Rajasthan,43.582,361.731,3904.82,11161.09
2019-11-01,2019,11,FY2019-20,Copper,Import,74031200,Philippines,Kolkata,Andhra Pradesh,36.334,301.569,3255.39,11161.09
2019-11-01,2019,11,FY2019-20,Copper,Import,74010010,Others,Cochin,Odisha,77.19,640.677,6915.99,11161.09
2019-12-01,2019,12,FY2019-20,Copper,Import,74020010,Chile,Chennai,Odisha,195.066,1619.048,21623.44,9021.05
2019-12-01,2019,12,FY2019-20,Copper,Import,74031300,Indonesia,Mundra,Rajasthan,120.006,996.046,13302.85,9021.05
2019-12-01,2019,12,FY2019-20,Copper,Import,74031200,Australia,Visakhapatnam,Karnataka,67.575,560.876,7490.86,9021.05
2019-12-01,2019,12,FY2019-20,Copper,Import,26030010,Peru,Cochin,Andhra Pradesh,66.073,548.404,7324.3,9021.05
2019-12-01,2019,12,FY2019-20,Copper,Import,26030090,Japan,Cochin,Gujarat,47.447,393.809,5259.58,9021.05
2019-12-01,2019,12,FY2019-20,Copper,Import,74020010,South Korea,Kolkata,Karnataka,35.823,297.333,3971.07,9021.05
2019-12-01,2019,12,FY2019-20,Copper,Import,74010010,Philippines,Tuticorin,West Bengal,32.291,268.016,3579.53,9021.05
2019-12-01,2019,12,FY2019-20,Copper,Import,74031300,Others,Kolkata,Tamil Nadu,77.61,644.16,8603.18,9021.05
2020-01-01,2020,1,FY2019-20,Copper,Import,74010010,Chile,Kolkata,Rajasthan,169.255,1404.818,17954.82,9426.72
2020-01-01,2020,1,FY2019-20,Copper,Import,74010010,Indonesia,Tuticorin,Tamil Nadu,84.805,703.885,8996.28,9426.72
2020-01-01,2020,1,FY2019-20,Copper,Import,26030010,Australia,Chennai,Tamil Nadu,71.504,593.484,7585.25,9426.72
2020-01-01,2020,1,FY2019-20,Copper,Import,26030010,Peru,Tuticorin,Gujarat,53.479,443.878,5673.16,9426.72
2020-01-01,2020,1,FY2019-20,Copper,Import,74020010,Japan,JNPT Mumbai,West Bengal,44.331,367.947,4702.69,9426.72
2020-01-01,2020,1,FY2019-20,Copper,Import,74010010,South Korea,Kolkata,Gujarat,33.359,276.882,3538.79,9426.72
2020-01-01,2020,1,FY2019-20,Copper,Import,74031300,Philippines,Chennai,Odisha,26.845,222.817,2847.8,9426.72
2020-01-01,2020,1,FY2019-20,Copper,Import,74010010,Others,Chennai,Rajasthan,73.071,606.486,7751.44,9426.72
2020-02-01,2020,2,FY2019-20,Copper,Import,74031200,Chile,JNPT Mumbai,West Bengal,149.714,1242.63,13678.91,10944.91
2020-02-01,2020,2,FY2019-20,Copper,Import,74031300,Indonesia,JNPT Mumbai,West Bengal,94.596,785.143,8642.88,10944.91
2020-02-01,2020,2,FY2019-20,Copper,Import,74020010,Australia,Visakhapatnam,Gujarat,79.644,661.042,7276.78,10944.91
2020-02-01,2020,2,FY2019-20,Copper,Import,74031100,Peru,JNPT Mumbai,Odisha,53.873,447.145,4922.19,10944.91
2020-02-01,2020,2,FY2019-20,Copper,Import,26030090,Japan,Kolkata,Andhra Pradesh,53.736,446.006,4909.65,10944.91
2020-02-01,2020,2,FY2019-20,Copper,Import,74020010,South Korea,Chennai,Andhra Pradesh,38.031,315.66,3474.79,10944.91
2020-02-01,2020,2,FY2019-20,Copper,Import,74031300,Philippines,Kolkata,West Bengal,33.261,276.063,3038.91,10944.91
2020-02-01,2020,2,FY2019-20,Copper,Import,26030090,Others,Kolkata,West Bengal,78.959,655.363,7214.26,10944.91
2020-03-01,2020,3,FY2019-20,Copper,Import,74031100,Chile,Visakhapatnam,Karnataka,166.431,1381.376,18143.56,9173.0
2020-03-01,2020,3,FY2019-20,Copper,Import,74031300,Indonesia,Visakhapatnam,Tamil Nadu,107.978,896.221,11771.33,9173.0
2020-03-01,2020,3,FY2019-20,Copper,Import,74031200,Australia,JNPT Mumbai,Tamil Nadu,62.353,517.532,6797.48,9173.0
2020-03-01,2020,3,FY2019-20,Copper,Import,74031100,Peru,Kandla,Gujarat,52.101,432.441,5679.86,9173.0
2020-03-01,2020,3,FY2019-20,Copper,Import,74010010,Japan,Kandla,Andhra Pradesh,43.006,356.952,4688.35,9173.0
2020-03-01,2020,3,FY2019-20,Copper,Import,26030090,South Korea,Kolkata,Odisha,33.125,274.934,3611.09,9173.0
2020-03-01,2020,3,FY2019-20,Copper,Import,74031100,Philippines,Kolkata,Tamil Nadu,25.761,213.813,2808.31,9173.0
2020-03-01,2020,3,FY2019-20,Copper,Import,74031100,Others,Visakhapatnam,Tamil Nadu,79.616,660.815,8679.42,9173.0
2020-04-01,2020,4,FY2020-21,Copper,Import,26030090,Chile,Chennai,Andhra Pradesh,104.403,866.549,10158.7,10277.24
2020-04-01,2020,4,FY2020-21,Copper,Import,26030010,Indonesia,JNPT Mumbai,Maharashtra,67.331,558.85,6551.5,10277.24
2020-04-01,2020,4,FY2020-21,Copper,Import,26030090,Australia,JNPT Mumbai,Odisha,49.98,414.838,4863.22,10277.24
2020-04-01,2020,4,FY2020-21,Copper,Import,26030090,Peru,Visakhapatnam,Karnataka,34.246,284.244,3332.24,10277.24
2020-04-01,2020,4,FY2020-21,Copper,Import,74010010,Japan,Kandla,Gujarat,33.224,275.759,3232.77,10277.24
2020-04-01,2020,4,FY2020-21,Copper,Import,74031300,South Korea,Kolkata,Tamil Nadu,20.74,172.139,2018.01,10277.24
2020-04-01,2020,4,FY2020-21,Copper,Import,74031300,Philippines,JNPT Mumbai,Gujarat,22.075,183.225,2147.97,10277.24
2020-04-01,2020,4,FY2020-21,Copper,Import,26030010,Others,Cochin,Karnataka,53.926,447.583,5247.1,10277.24
2020-05-01,2020,5,FY2020-21,Copper,Import,74031100,Chile,Tuticorin,Odisha,92.143,764.784,9793.99,9408.08
2020-05-01,2020,5,FY2020-21,Copper,Import,74020010,Indonesia,Visakhapatnam,West Bengal,63.879,530.198,6789.83,9408.08
2020-05-01,2020,5,FY2020-21,Copper,Import,26030010,Australia,Chennai,Maharashtra,40.605,337.022,4315.98,9408.08
2020-05-01,2020,5,FY2020-21,Copper,Import,74031100,Peru,Chennai,Maharashtra,33.93,281.615,3606.43,9408.08
2020-05-01,2020,5,FY2020-21,Copper,Import,74020010,Japan,Tuticorin,Gujarat,29.463,244.545,3131.7,9408.08
2020-05-01,2020,5,FY2020-21,Copper,Import,26030010,South Korea,Cochin,Gujarat,20.016,166.133,2127.54,9408.08
2020-05-01,2020,5,FY2020-21,Copper,Import,26030090,Philippines,Cochin,West Bengal,16.581,137.622,1762.42,9408.08
2020-05-01,2020,5,FY2020-21,Copper,Import,74020010,Others,JNPT Mumbai,Tamil Nadu,37.44,310.749,3979.52,9408.08
2020-06-01,2020,6,FY2020-21,Copper,Import,26030090,Chile,Mundra,Odisha,103.313,857.501,11956.92,8640.47
2020-06-01,2020,6,FY2020-21,Copper,Import,74020010,Indonesia,Kandla,Karnataka,64.135,532.319,7422.61,8640.47
2020-06-01,2020,6,FY2020-21,Copper,Import,26030090,Australia,Mundra,Gujarat,43.336,359.691,5015.51,8640.47
2020-06-01,2020,6,FY2020-21,Copper,Import,74010010,Peru,Cochin,Rajasthan,34.15,283.443,3952.3,8640.47
2020-06-01,2020,6,FY2020-21,Copper,Import,74031200,Japan,Visakhapatnam,Gujarat,24.063,199.727,2784.97,8640.47
2020-06-01,2020,6,FY2020-21,Copper,Import,74031100,South Korea,Tuticorin,Gujarat,21.906,181.824,2535.33,8640.47
2020-06-01,2020,6,FY2020-21,Copper,Import,74031200,Philippines,Cochin,Odisha,17.469,144.99,2021.73,8640.47
2020-06-01,2020,6,FY2020-21,Copper,Import,74031200,Others,Visakhapatnam,West Bengal,46.43,385.367,5373.53,8640.47
2020-07-01,2020,7,FY2020-21,Copper,Import,26030090,Chile,JNPT Mumbai,Rajasthan,154.023,1278.388,14632.86,10525.81
2020-07-01,2020,7,FY2020-21,Copper,Import,74031200,Indonesia,Kandla,Gujarat,102.409,849.996,9729.34,10525.81
2020-07-01,2020,7,FY2020-21,Copper,Import,26030090,Australia,Chennai,West Bengal,59.845,496.718,5685.6,10525.81
2020-07-01,2020,7,FY2020-21,Copper,Import,74031300,Peru,Visakhapatnam,Gujarat,49.45,410.431,4697.94,10525.81
2020-07-01,2020,7,FY2020-21,Copper,Import,74031100,Japan,Mundra,Odisha,52.667,437.134,5003.58,10525.81
2020-07-01,2020,7,FY2020-21,Copper,Import,74031300,South Korea,Kandla,Maharashtra,29.767,247.063,2827.96,10525.81
2020-07-01,2020,7,FY2020-21,Copper,Import,74031300,Philippines,Kolkata,Maharashtra,28.23,234.308,2681.96,10525.81
2020-07-01,2020,7,FY2020-21,Copper,Import,74031200,Others,Cochin,Maharashtra,77.455,642.873,7358.54,10525.81
2020-08-01,2020,8,FY2020-21,Copper,Import,26030010,Chile,Cochin,Odisha,194.354,1613.136,18609.67,10443.7
2020-08-01,2020,8,FY2020-21,Copper,Import,26030010,Indonesia,Kandla,Maharashtra,116.416,966.256,11147.04,10443.7
2020-08-01,2020,8,FY2020-21,Copper,Import,74010010,Australia,Tuticorin,West Bengal,68.082,565.077,6518.91,10443.7
2020-08-01,2020,8,FY2020-21,Copper,Import,26030090,Peru,Kandla,Andhra Pradesh,71.042,589.645,6802.33,10443.7
2020-08-01,2020,8,FY2020-21,Copper,Import,26030010,Japan,Visakhapatnam,West Bengal,44.333,367.967,4244.99,10443.7
2020-08-01,2020,8,FY2020-21,Copper,Import,74020010,South Korea,JNPT Mumbai,Maharashtra,33.285,276.264,3187.07,10443.7
2020-08-01,2020,8,FY2020-21,Copper,Import,74031200,Philippines,Mundra,Gujarat,33.852,280.972,3241.38,10443.7
2020-08-01,2020,8,FY2020-21,Copper,Import,74031300,Others,Mundra,Karnataka,90.98,755.136,8711.49,10443.7
2020-09-01,2020,9,FY2020-21,Copper,Import,74020010,Chile,Kandla,Rajasthan,175.726,1458.525,16044.23,10952.59
2020-09-01,2020,9,FY2020-21,Copper,Import,74031300,Indonesia,Chennai,Maharashtra,114.698,951.992,10472.21,10952.59
2020-09-01,2020,9,FY2020-21,Copper,Import,74031200,Australia,Mundra,Rajasthan,82.858,687.721,7565.15,10952.59
2020-09-01,2020,9,FY2020-21,Copper,Import,74020010,Peru,Kandla,Andhra Pradesh,72.897,605.048,6655.72,10952.59
2020-09-01,2020,9,FY2020-21,Copper,Import,74010010,Japan,Chennai,Tamil Nadu,56.587,469.67,5166.52,10952.59
2020-09-01,2020,9,FY2020-21,Copper,Import,26030090,South Korea,JNPT Mumbai,Maharashtra,34.863,289.366,3183.12,10952.59
2020-09-01,2020,9,FY2020-21,Copper,Import,74010010,Philippines,Visakhapatnam,Andhra Pradesh,36.589,303.689,3340.67,10952.59
2020-09-01,2020,9,FY2020-21,Copper,Import,74020010,Others,JNPT Mumbai,Maharashtra,86.912,721.373,7935.33,10952.59
2020-10-01,2020,10,FY2020-21,Copper,Import,26030090,Chile,JNPT Mumbai,Andhra Pradesh,200.299,1662.482,21773.52,9199.2
2020-10-01,2020,10,FY2020-21,Copper,Import,74031100,Indonesia,Chennai,Gujarat,105.911,879.058,11513.03,9199.2
2020-10-01,2020,10,FY2020-21,Copper,Import,74031100,Australia,Tuticorin,Tamil Nadu,80.553,668.594,8756.57,9199.2
2020-10-01,2020,10,FY2020-21,Copper,Import,74031300,Peru,Cochin,Maharashtra,58.158,482.715,6322.12,9199.2
2020-10-01,2020,10,FY2020-21,Copper,Import,74010010,Japan,Visakhapatnam,Gujarat,52.134,432.711,5667.21,9199.2
2020-10-01,2020,10,FY2020-21,Copper,Import,74031100,South Korea,Mundra,Karnataka,37.554,311.698,4082.31,9199.2
2020-10-01,2020,10,FY2020-21,Copper,Import,74031100,Philippines,JNPT Mumbai,Gujarat,31.478,261.267,3421.82,9199.2
2020-10-01,2020,10,FY2020-21,Copper,Import,26030010,Others,Cochin,Rajasthan,91.373,758.399,9932.75,9199.2
2020-11-01,2020,11,FY2020-21,Copper,Import,74031100,Chile,Mundra,Gujarat,198.561,1648.06,19830.79,10012.79
2020-11-01,2020,11,FY2020-21,Copper,Import,74020010,Indonesia,Kandla,Rajasthan,109.91,912.254,10976.98,10012.79
2020-11-01,2020,11,FY2020-21,Copper,Import,26030090,Australia,Chennai,West Bengal,79.766,662.061,7966.45,10012.79
2020-11-01,2020,11,FY2020-21,Copper,Import,74031300,Peru,Kolkata,Andhra Pradesh,71.49,593.366,7139.86,10012.79
2020-11-01,2020,11,FY2020-21,Copper,Import,26030090,Japan,Tuticorin,Andhra Pradesh,57.634,478.364,5756.06,10012.79
2020-11-01,2020,11,FY2020-21,Copper,Import,74031300,South Korea,Mundra,Gujarat,37.452,310.851,3740.41,10012.79
2020-11-01,2020,11,FY2020-21,Copper,Import,26030090,Philippines,Tuticorin,Tamil Nadu,32.064,266.135,3202.35,10012.79
2020-11-01,2020,11,FY2020-21,Copper,Import,26030010,Others,Kandla,Rajasthan,90.546,751.534,9043.07,10012.79
2020-12-01,2020,12,FY2020-21,Copper,Import,74031200,Chile,JNPT Mumbai,Tamil Nadu,174.5,1448.351,19503.84,8946.96
2020-12-01,2020,12,FY2020-21,Copper,Import,26030010,Indonesia,Visakhapatnam,Tamil Nadu,114.337,949.0,12779.46,8946.96
2020-12-01,2020,12,FY2020-21,Copper,Import,74031300,Australia,Chennai,Karnataka,63.277,525.199,7072.46,8946.96
2020-12-01,2020,12,FY2020-21,Copper,Import,74010010,Peru,Kolkata,Odisha,59.252,491.793,6622.6,8946.96
2020-12-01,2020,12,FY2020-21,Copper,Import,74031300,Japan,Chennai,Maharashtra,51.014,423.412,5701.77,8946.96
2020-12-01,2020,12,FY2020-21,Copper,Import,74020010,South Korea,Chennai,Gujarat,29.481,244.696,3295.14,8946.96
2020-12-01,2020,12,FY2020-21,Copper,Import,74031300,Philippines,Kandla,Odisha,31.354,260.238,3504.43,8946.96
2020-12-01,2020,12,FY2020-21,Copper,Import,74031200,Others,Chennai,West Bengal,66.811,554.532,7467.47,8946.96
2021-01-01,2021,1,FY2020-21,Copper,Import,74031200,Chile,Cochin,Gujarat,172.424,1431.118,20035.52,8605.91
2021-01-01,2021,1,FY2020-21,Copper,Import,74010010,Indonesia,Mundra,Maharashtra,96.345,799.66,11195.17,8605.91
2021-01-01,2021,1,FY2020-21,Copper,Import,74020010,Australia,Chennai,Karnataka,69.845,579.715,8115.95,8605.91
2021-01-01,2021,1,FY2020-21,Copper,Import,74031300,Peru,Mundra,Rajasthan,48.757,404.681,5665.49,8605.91
2021-01-01,2021,1,FY2020-21,Copper,Import,74010010,Japan,Cochin,Gujarat,40.349,334.896,4688.52,8605.91
2021-01-01,2021,1,FY2020-21,Copper,Import,26030090,South Korea,Cochin,Karnataka,33.609,278.957,3905.37,8605.91
2021-01-01,2021,1,FY2020-21,Copper,Import,74010010,Philippines,Visakhapatnam,Andhra Pradesh,29.726,246.729,3454.18,8605.91
2021-01-01,2021,1,FY2020-21,Copper,Import,74031200,Others,Tuticorin,Karnataka,80.771,670.402,9385.56,8605.91
2021-02-01,2021,2,FY2020-21,Copper,Import,74031100,Chile,Tuticorin,Maharashtra,144.242,1197.209,14419.81,10003.05
2021-02-01,2021,2,FY2020-21,Copper,Import,26030010,Indonesia,Chennai,West Bengal,115.201,956.168,11516.59,10003.05
2021-02-01,2021,2,FY2020-21,Copper,Import,26030090,Australia,Tuticorin,Tamil Nadu,67.743,562.264,6772.2,10003.05
2021-02-01,2021,2,FY2020-21,Copper,Import,74010010,Peru,Tuticorin,Odisha,65.446,543.206,6542.65,10003.05
2021-02-01,2021,2,FY2020-21,Copper,Import,74031200,Japan,Mundra,Tamil Nadu,54.012,448.296,5399.51,10003.05
2021-02-01,2021,2,FY2020-21,Copper,Import,74031200,South Korea,Cochin,Andhra Pradesh,36.519,303.107,3650.78,10003.05
2021-02-01,2021,2,FY2020-21,Copper,Import,74010010,Philippines,Cochin,Odisha,25.352,210.419,2534.39,10003.05
2021-02-01,2021,2,FY2020-21,Copper,Import,74031100,Others,Chennai,Odisha,84.304,699.724,8427.85,10003.05
2021-03-01,2021,3,FY2020-21,Copper,Import,74010010,Chile,Chennai,Andhra Pradesh,197.183,1636.622,18359.75,10739.98
2021-03-01,2021,3,FY2020-21,Copper,Import,74031100,Indonesia,Visakhapatnam,Maharashtra,146.027,1212.022,13596.55,10739.98
2021-03-01,2021,3,FY2020-21,Copper,Import,74020010,Australia,Visakhapatnam,Andhra Pradesh,77.233,641.032,7191.14,10739.98
2021-03-01,2021,3,FY2020-21,Copper,Import,26030090,Peru,Cochin,West Bengal,67.254,558.212,6262.06,10739.98
2021-03-01,2021,3,FY2020-21,Copper,Import,74031100,Japan,Mundra,Tamil Nadu,52.63,436.827,4900.36,10739.98
2021-03-01,2021,3,FY2020-21,Copper,Import,74031200,South Korea,Tuticorin,Karnataka,48.76,404.709,4540.05,10739.98
2021-03-01,2021,3,FY2020-21,Copper,Import,74020010,Philippines,Tuticorin,Andhra Pradesh,38.275,317.687,3563.83,10739.98
2021-03-01,2021,3,FY2020-21,Copper,Import,74010010,Others,Mundra,Maharashtra,96.927,804.495,9024.88,10739.98
2021-04-01,2021,4,FY2021-22,Copper,Import,74031100,Chile,JNPT Mumbai,Gujarat,193.611,1606.972,20041.89,9660.32
2021-04-01,2021,4,FY2021-22,Copper,Import,74020010,Indonesia,Chennai,Andhra Pradesh,141.631,1175.54,14661.14,9660.32
2021-04-01,2021,4,FY2021-22,Copper,Import,26030010,Australia,JNPT Mumbai,Rajasthan,76.848,637.834,7954.97,9660.32
2021-04-01,2021,4,FY2021-22,Copper,Import,74020010,Peru,Kolkata,Rajasthan,67.59,560.993,6996.61,9660.32
2021-04-01,2021,4,FY2021-22,Copper,Import,74031200,Japan,Kandla,Maharashtra,57.022,473.282,5902.7,9660.32
2021-04-01,2021,4,FY2021-22,Copper,Import,74031300,South Korea,Tuticorin,Odisha,46.888,389.168,4853.65,9660.32
2021-04-01,2021,4,FY2021-22,Copper,Import,26030090,Philippines,Kolkata,Odisha,34.694,287.957,3591.36,9660.32
2021-04-01,2021,4,FY2021-22,Copper,Import,74031200,Others,Visakhapatnam,Rajasthan,94.938,787.986,9827.63,9660.32
2021-05-01,2021,5,FY2021-22,Copper,Import,74031100,Chile,Kolkata,West Bengal,180.655,1499.437,19131.5,9442.81
2021-05-01,2021,5,FY2021-22,Copper,Import,74010010,Indonesia,Kandla,Odisha,101.944,846.135,10795.94,9442.81
2021-05-01,2021,5,FY2021-22,Copper,Import,74031200,Australia,Kolkata,Karnataka,61.014,506.42,6461.47,9442.81
2021-05-01,2021,5,FY2021-22,Copper,Import,26030010,Peru,Kolkata,Odisha,58.291,483.814,6173.04,9442.81
2021-05-01,2021,5,FY2021-22,Copper,Import,74031300,Japan,Visakhapatnam,Gujarat,47.913,397.676,5074.0,9442.81
2021-05-01,2021,5,FY2021-22,Copper,Import,74031100,South Korea,Tuticorin,Andhra Pradesh,37.44,310.756,3964.97,9442.81
2021-05-01,2021,5,FY2021-22,Copper,Import,74031300,Philippines,Chennai,West Bengal,25.632,212.748,2714.48,9442.81
2021-05-01,2021,5,FY2021-22,Copper,Import,74010010,Others,Cochin,Odisha,72.071,598.19,7632.38,9442.81
2021-06-01,2021,6,FY2021-22,Copper,Import,74031100,Chile,Visakhapatnam,Maharashtra,194.954,1618.118,19505.81,9994.67
2021-06-01,2021,6,FY2021-22,Copper,Import,74010010,Indonesia,JNPT Mumbai,Rajasthan,130.201,1080.665,13027.01,9994.67
2021-06-01,2021,6,FY2021-22,Copper,Import,74031100,Australia,Tuticorin,Maharashtra,83.608,693.947,8365.27,9994.67
2021-06-01,2021,6,FY2021-22,Copper,Import,26030010,Peru,Kandla,Rajasthan,60.229,499.901,6026.12,9994.67
2021-06-01,2021,6,FY2021-22,Copper,Import,74010010,Japan,Kandla,Karnataka,44.679,370.834,4470.26,9994.67
